OID,License_Se,License_Ty,License_Cl,License__1,Agency_Zon,Agency_Z_1,County_Nam,Premises_N,Doing_Busi,Actual_Add,Additional,City,State,Zip,License_Ce,License_Or,License_Ef,License_Ex,Latitude,Longitude,Location,serial_a2b
-1,1223617,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,EAST 14TH STREET OF BROOKLYN LLC,RIVERWALK BAR & GRILL,425 MAIN STREET,MAIN ST ON ROOSEVELT ISLAND,NEW YORK,NY,10044,876154,,7/1/2017 0:00:00,6/30/2019 0:00:00,40.759075599799999,-73.953694829900002,"(40.7590755998, -73.9536948299)",10916
-1,1223677,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,RARE CHELSEA RESTAURANT GROUP LLC,RARE BAR AND GRILL,152 W 26TH ST,GROUND FLOOR,NEW YORK,NY,10001,885814,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.745382034099997,-73.992951473100007,"(40.7453820341, -73.9929514731)",10922
-1,1223708,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,ICHICA BACHICA INC,1 OR 8,66 S 2ND STREET,KENT AVE AND WYTHE AVE,BROOKLYN,NY,11211,881223,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.714263226500002,-73.965297435699995,"(40.7142632265, -73.9652974357)",10925
-1,1223727,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CARAVAGGIO INC,,23 E 74TH STREET,FIFTH AVE AND MADISON AVE,NEW YORK,NY,10021,876094,,7/1/2017 0:00:00,6/30/2019 0:00:00,40.773300092100001,-73.964800800000006,"(40.7733000921, -73.9648008)",10929
-1,1223854,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,JCDC LLC,FUKU EV,"163 1ST AVENUE, STORE #2",10TH & 11TH,NEW YORK,NY,10003,878076,,9/1/2017 0:00:00,8/31/2019 0:00:00,40.728811505199999,-73.984482353900006,"(40.7288115052, -73.9844823539)",10933
-1,1223895,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,129 LEXINGTON REST CORP,WHISKEY REBEL,129 LEXINGTON AVE,28TH & 29TH STREETS,NEW YORK,NY,10016,883638,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.743011827099998,-73.982154143200006,"(40.7430118271, -73.9821541432)",10936
-1,1224009,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,BEDSTUY BLACK SWAN INC,THE BLACK SWAN,1048 BEDFORD AVE,CLIFTON PL & LAFAYETTE AVE,BROOKLYN,NY,11205,885818,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.689106985800002,-73.955127028199996,"(40.6891069858, -73.9551270282)",10945
-1,1224037,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,THE INSPIRE COMPANY LLC,CHAI,124 N 6TH STREET,BERRY AND BEDFORD STREETS,BROOKLYN,NY,11211,883323,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.718020641999999,-73.959618753900003,"(40.718020642, -73.9596187539)",10946
-1,1224038,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,ROLLERJAM USA INC,,236 RICHMOND VALLEY ROAD,PAGE AVE AND ARTHUR KILL ROAD,STATEN ISLAND,NY,10309,876217,,8/1/2017 0:00:00,7/31/2019 0:00:00,40.521035336200001,-74.236569469100004,"(40.5210353362, -74.2365694691)",10947
-1,1224039,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BALLATO RESTAURANT CORP,BALLATO'S,55 E HOUSTON STREET,MOTT AND MULBERRY,NEW YORK,NY,10012,884452,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.724570625799998,-73.994284576200002,"(40.7245706258, -73.9942845762)",10948
-1,1224105,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,PETITEAU INC,BISTRO VENDOME,405 E 58TH STREET,"FIRST AVE, SUTTON PLACE",NEW YORK,NY,10022,883619,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.758948823200001,-73.962239979299994,"(40.7589488232, -73.9622399793)",10954
-1,1224201,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,"PAGE PLAZA RESTAURANT, INC.",PAGE PLAZA DINER,75 PAGE AVE,PAGE AVE,STATEN ISLAND,NY,10309,878887,,9/1/2017 0:00:00,8/31/2019 0:00:00,40.523152656000001,-74.234830743800003,"(40.523152656, -74.2348307438)",10958
-1,1224206,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BILLIARD BALLS MANAGEMENT LLC,SLATE,54 W 21ST STREET,,NEW YORK,NY,10010,877741,,9/1/2017 0:00:00,8/31/2019 0:00:00,40.740950655200002,-73.992286121800007,"(40.7409506552, -73.9922861218)",10960
-1,1224272,ON-PREMISES LIQUOR,252,OP,New York City,1,BRONX,ROBERTO'S RESTAURANT CORP,,603 CRESCENT AVENUE,ARTHUR AVENUE & HUGHS STREET,BRONX,NY,10458,879433,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.853630268400003,-73.888394772799998,"(40.8536302684, -73.8883947728)",10964
-1,1224287,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,5511 AVE N INC,FRANK'S TAVERN,5511 AVENUE N,E 55TH & 56TH STREETS,BROOKLYN,NY,11234,882430,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.619306056600003,-73.921947691100002,"(40.6193060566, -73.9219476911)",10965
-1,1224292,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,KC NETWORKS CORP,KARAOKE SHOUT,3246 STEINWAY ST,BROADWAY & 34TH STS,ASTORIA,NY,11103,880720,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.758399083100002,-73.919464090100007,"(40.7583990831, -73.9194640901)",10966
-1,1224303,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,THE YOUNG MEN'S & YOUNG WOMEN'S HEBREW ASSOCIATION,92ND STREET Y,1395 LEXINGTON AVE,91ST & 92ND STREETS,NEW YORK,NY,10128,880623,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.783030867900003,-73.952895960500001,"(40.7830308679, -73.9528959605)",10967
-1,1224578,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,KAS CAFE LLC,GEORGE'S,34-12 36TH STREET,COMMISSARY A,ASTORIA,NY,11106,887172,,6/18/2018 0:00:00,8/31/2019 0:00:00,40.757613749900003,-73.923497816299999,"(40.7576137499, -73.9234978163)",10992
-1,1224640,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,NLAM INC,MOLE MEXICAN BAR & GRILL,178 KENT AVENUE,N 4TH PLACE AND N 5TH ST,BROOKLYN,NY,11211,868429,,12/1/2016 0:00:00,11/30/2018 0:00:00,40.718727356899997,-73.963530764200001,"(40.7187273569, -73.9635307642)",10998
-1,1224806,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WOK 88 INC,,1570 3RD AVE,,NEW YORK,NY,10128,880931,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.780220299400000,-73.953020326200004,"(40.7802202994, -73.9530203262)",11011
-1,1224808,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,VETRO GROUP LLC,VETRO,164 49 CROSS BAY BLVD,164TH AVENUE AND 165TH AVENUE,HOWARD BEACH,NY,11414,878458,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.650002608400001,-73.837435325200005,"(40.6500026084, -73.8374353252)",11012
-1,1224974,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,CHANCE 11 INC,,895 FULTON STREET,WASHINGTON ST AND VANDERBILT S,BROOKLYN,NY,11238,882569,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.683676252799998,-73.967505045600006,"(40.6836762528, -73.9675050456)",11020
-1,1224977,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CARABEAN LLC,DOWNTOWN GALWAY HOOKER,133 7TH AVENUE S,10TH ST AND CHARLES ST,NEW YORK,NY,10014,878066,,9/1/2017 0:00:00,8/31/2019 0:00:00,40.734525071100002,-74.002184909199997,"(40.7345250711, -74.0021849092)",11021
-1,1225049,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,NEW OCEANA RESTAURANT CORP,OCEANA,120 W 49TH ST,W 49TH ST BET 6TH & 7TH,NEW YORK,NY,10020,877678,,8/1/2017 0:00:00,7/31/2019 0:00:00,40.758824216299999,-73.979970855000005,"(40.7588242163, -73.979970855)",11027
-1,1225075,ON-PREMISES LIQUOR,252,OP,New York City,1,BRONX,FORDHAM APPLE LLC,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,4750 4758 3RD AVENUE,188TH AND 189TH STREETS,BRONX,NY,10458,876454,,8/1/2017 0:00:00,7/31/2019 0:00:00,40.860246497900000,-73.890936590099997,"(40.8602464979, -73.8909365901)",11028
-1,1225129,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,GREENWICH HOTEL RESTAURANT LLC,LOCANDA VERDE,377 GREENWICH ST,,NEW YORK,NY,10013,880505,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.719594405099997,-74.010131161700002,"(40.7195944051, -74.0101311617)",11032
-1,1225306,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,VINEGAR HILL NYC LLC,LUCKY DOG,303 BEDFORD AVENUE,S 1ST AND S 2ND ST,BROOKLYN,NY,11211,881519,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.713526308399999,-73.961842240300001,"(40.7135263084, -73.9618422403)",11041
-1,1225313,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,MOTHERS SMOKEHOUSE AND BANQUET HALL LLC,MABLE'S SMOKEHOUSE AND BANQUET HALL,44 A BERRY STREET,N 11 AND BERRY,BROOKLYN,NY,11211,869436,,1/1/2017 0:00:00,12/31/2018 0:00:00,40.721045381099998,-73.956522658099999,"(40.7210453811, -73.9565226581)",11042
-1,1225341,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ROLO REST LLC,MARY O'S,32 AVENUE A,E 2ND STREET & E 3RD STREET,NEW YORK,NY,10009,880613,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.723323347200001,-73.985415437100002,"(40.7233233472, -73.9854154371)",11045
-1,1225365,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,KIARA FOODS INC,MANOLO TAPAS RESTAURANT,4165 4167 & 4169 BROADWAY,176 & 177 STREETS,NEW YORK,NY,10033,883582,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.847101844000001,-73.938254679200000,"(40.847101844, -73.9382546792)",11046
-1,1225370,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,TRES DE MEXICO LLC,MESA COYOACAN,372 GRAHAM AVENUE,SKILLMAN AVE AND CONSELYEA STR,BROOKLYN,NY,11211,879315,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.715509942700002,-73.944474978399995,"(40.7155099427, -73.9444749784)",11047
-1,1225379,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,"175 SINGH BROTHERS, INC.",PARSONS ALE HOUSE,79 08 10 PARSONS BLVD,,FLUSHING,NY,11366,882258,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.720851069100000,-73.809389121899997,"(40.7208510691, -73.8093891219)",11048
-1,1225388,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,VINTRY LLC,,57 STONE STREET,MILL LANE & COENTIES ALLEY,NEW YORK,NY,10004,882570,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.704479838600001,-74.010240932700000,"(40.7044798386, -74.0102409327)",11049
-1,1225414,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TASTY BISCUIT LLC,TIPSY PARSON,156 9TH AVE,19TH & 20TH,NEW YORK,NY,10011,879395,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.744333597699999,-74.002800950400001,"(40.7443335977, -74.0028009504)",11052
-1,1225456,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,CAFE ARGENTINO INC,CAFE ARGENTINO,499 GRAND STREET,CORNER OF GRAND ST AND UNION A,BROOKLYN,NY,11211,882625,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.711006696500000,-73.951130019999994,"(40.7110066965, -73.95113002)",11056
-1,1225743,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,DONMARK FOODS CORP,MILL BASIN DELI,5823 AVE T,E 58TH & 59TH ST,BROOKLYN,NY,11234,885971,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.615329661499999,-73.918502782100006,"(40.6153296615, -73.9185027821)",11071
-1,1225791,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,CHIPOTLE MEXICAN GRILL,501 7TH AVE,W 37TH & W 38TH,NEW YORK,NY,10018,880086,,11/6/2017 0:00:00,10/31/2019 0:00:00,40.752888197200001,-73.989094682000001,"(40.7528881972, -73.989094682)",11076
-1,1225869,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,ZAMAAN BAR & RESTAURANT INC,,349 BROADWAY,S 9TH & KEAP ST,BROOKLYN,NY,11211,880894,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.707711627199998,-73.955705025800000,"(40.7077116272, -73.9557050258)",11082
-1,1226010,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WEST LA INC,KARAOKE BOHO,186 WEST 4TH ST,AKA 9 13 BARROW ST,NEW YORK,NY,10014,883864,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.732574508399999,-74.001888541800000,"(40.7325745084, -74.0018885418)",11088
-1,1226113,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TOON THAI INC,KAME RAMEN,435 PARK AVE S,29TH AND 30TH ST,NEW YORK,NY,10016,880030,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.744265474499997,-73.983220434299994,"(40.7442654745, -73.9832204343)",11091
-1,1226150,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,THE VAULT LLC,LIVELY,VAULT AT 675 HUDSON ST,13TH AND 14TH STREETS,NEW YORK,NY,10014,868022,,11/1/2016 0:00:00,10/31/2018 0:00:00,40.740280765500003,-74.005333366100004,"(40.7402807655, -74.0053333661)",11093
-1,1226225,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,BRANDED CATTLE SALOON INC,,603 VANDERBILT AVE,BERGEN & ST MARKS,BROOKLYN,NY,11238,885837,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.679381628000002,-73.968181451500001,"(40.679381628, -73.9681814515)",11095
-1,1226507,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SWEET HOSPITALITY GROUP,,124 W 43RD ST,BROADWAY AND 6TH AVENUE,NEW YORK,NY,10036,878466,,9/1/2017 0:00:00,8/31/2019 0:00:00,40.756135058100000,-73.985212539900004,"(40.7561350581, -73.9852125399)",11102
-1,1226533,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,JPD RESTAURANT LLC,PIG N WHISTLE,202 204 W 36TH ST,CNR 7TH AVE,NEW YORK,NY,10018,883881,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.752290548700003,-73.989869264999996,"(40.7522905487, -73.989869265)",11107
-1,1226568,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,"WARD 3, LLC",,111 READE STREET,CHURCH ST & W BROADWAY,NEW YORK,NY,10013,878959,,9/1/2017 0:00:00,8/31/2019 0:00:00,40.715816162599999,-74.008524673599993,"(40.7158161626, -74.0085246736)",11111
-1,1226590,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,MCMADD INC,GRIFF'S PLACE,702 NEW DORP LANE,NEW DROP LANE & HETT AVENUE,STATEN ISLAND,NY,10306,894231,,9/1/2018 0:00:00,8/31/2020 0:00:00,40.565907879599997,-74.100718796199999,"(40.5659078796, -74.1007187962)",11113
-1,1226601,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,1001 NIGHTS CORP.,,35 NEPTUNE AVENUE,E 13TH STREET & CASS PLACE,BROOKLYN,NY,11235,866723,,11/1/2016 0:00:00,10/31/2018 0:00:00,40.582980579299999,-73.955385643100001,"(40.5829805793, -73.9553856431)",11114
-1,1226604,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TAMBURI TRATTORIA LTD,MERCATO,352 W 39TH STREET,8TH & 9TH AVE,NEW YORK,NY,10018,886612,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.755905495999997,-73.992699728900007,"(40.755905496, -73.9926997289)",11115
-1,1226676,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,687 6TH AVENUE RESTAURANT LLC,LOT 2,687 6TH AVENUE,19TH AND 20TH,BROOKLYN,NY,11215,882895,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.660639890500001,-73.990464325800005,"(40.6606398905, -73.9904643258)",11121
-1,1226720,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,"ARCHIVE GROUP, INC.",THE ARCHIVE,200 MADISON AVE,5TH & MADISON,NEW YORK,NY,10016,883079,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.748470090200001,-73.982524758300002,"(40.7484700902, -73.9825247583)",11122
-1,1226770,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,WISLA CORP,BAR 718,718 5TH AVE,22ND ST & 23RD ST,BROOKLYN,NY,11215,883329,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.660392739999999,-73.994407349300005,"(40.66039274, -73.9944073493)",11127
-1,1226799,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,FOOD 2 LEX LLC,MAIALINO,2 LEXINGTON AVENUE,LEX & GRAMERCY PK N. @21ST ST,NEW YORK,NY,10010,881646,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.738259866299998,-73.985721096500001,"(40.7382598663, -73.9857210965)",11129
-1,1226850,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,DAYS OF JOY INC.,NIGHTS OF JOY,667 675 677 LORIMER ST,CORNER OF LORIMER & MEEKER,BROOKLYN,NY,11211,886460,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.717056943599999,-73.949939675799996,"(40.7170569436, -73.9499396758)",11134
-1,1226896,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BUTTERFIELD CATERING INC,BUTTERFIELD KITCHEN,346 E 92ND ST,1ST AND 2ND AVENUES,NEW YORK,NY,10128,880118,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.781202784700000,-73.947834910699996,"(40.7812027847, -73.9478349107)",11137
-1,1226919,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ARTIFAKT 54 INC,,54 WATTS STREET,VARICK STREET AND SIXTH AVENUE,NEW YORK,NY,10013,881290,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.723707614299997,-74.005128378799995,"(40.7237076143, -74.0051283788)",11141
-1,1226920,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,ABP 275 CORP,THE WING BAR,275 SMITH ST,,BROOKLYN,NY,11231,882991,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.682570655299997,-73.993243055700006,"(40.6825706553, -73.9932430557)",11142
-1,1226928,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,JOHN & DORIS INC.,STAUNTON'S IRISH PERUVIAN BAR RESTAURANT,224 07 UNION TPKE,SPRINGFIELD BLVD & UNION TPKE,BAYSIDE,NY,11364,879085,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.735893785099996,-73.746555750499994,"(40.7358937851, -73.7465557505)",11143
-1,1226954,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,EXEUNT PURSUED BY BEAR LLC,SOUTH,629 5TH AVENUE,17TH & 18TH,BROOKLYN,NY,11215,879098,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.663274478300004,-73.991323943699996,"(40.6632744783, -73.9913239437)",11146
-1,1226998,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,CAFE CON PAN BAKERY & RESTAURANT 11 CORP,,137 PORT RICHMOND AVE,BENNETT & VREELAND ST,STATEN ISLAND,NY,10302,881439,,1/9/2018 0:00:00,11/30/2019 0:00:00,40.637878050700003,-74.133372485300001,"(40.6378780507, -74.1333724853)",11148
-1,1227030,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,A & B FULTON CORP,OLD FULTON RESTAURANT,7 OLD FULTON STREET,WATER AND FRONT STREETS,BROOKLYN,NY,11201,884492,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.702757593699999,-73.993767304000002,"(40.7027575937, -73.993767304)",11150
-1,1227153,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,BROADWAY MARSHALL CORP,PORTALIA RISTORANTE BAR & LOUNGE,35 03 BROADWAY,35TH AND 36TH STS,ASTORIA,NY,11106,880494,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.760509704000000,-73.922118197299994,"(40.760509704, -73.9221181973)",11153
-1,1227189,ON-PREMISES LIQUOR,252,OP,New York City,1,BRONX,MELANIE'S ROTI GRILL & RESTAURANT INC,MELANIE'S ROTI & GRILL RESTAURANT AND BAR,1248 CASTLE HILL AVE,NEW BOLD & ELLIS AVES,BRONX,NY,10462,881327,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.833343887300003,-73.851291075700004,"(40.8333438873, -73.8512910757)",11157
-1,1227251,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,208 01 NORTHERN BLVD RESTAURANT CORP,VERANDA RESTAURANT CAFE,208 01 NORTHERN BLVD,208TH AND 209TH STREETS,BAYSIDE,NY,11361,880211,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.758790892100002,-73.775579575600005,"(40.7587908921, -73.7755795756)",11160
-1,1227260,ON-PREMISES LIQUOR,252,OP,New York City,1,BRONX,LA COCINA BORICUA INC.,,2245B WESTCHESTER AVE,,BRONX,NY,10462,898045,,10/12/2018 0:00:00,12/31/2019 0:00:00,40.834337142000003,-73.850256317600000,"(40.834337142, -73.8502563176)",11163
-1,1227362,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,MANDUCATIS RUSTICA VIG LTD,,4635 VERNON BLVD,,LONG ISLAND CITY,NY,11101,882226,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.746085637599997,-73.952976672000005,"(40.7460856376, -73.952976672)",11169
-1,1227469,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,DEAN & DELUCA ESPRESSO INC,,620 8TH AVE RETAIL SPACE A,8TH AVE & W 40TH ST,NEW YORK,NY,10018,873084,,3/22/2017 0:00:00,2/28/2019 0:00:00,40.755917879999998,-73.990642101299997,"(40.75591788, -73.9906421013)",11177
-1,1227538,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,TOMO JAPANESE RESTAURANT INC.,,1077 FLUSHING AVE,NOLL & GEORGE STREET,BROOKLYN,NY,11237,881165,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.704655813599999,-73.929054220799998,"(40.7046558136, -73.9290542208)",11186
-1,1227569,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,BETSIS CORP,CORFU GRILL,70 17B AUSTIN ST,70TH RD & 69TH AVE,FOREST HILLS,NY,11375,880015,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.720777367600000,-73.846326462099995,"(40.7207773676, -73.8463264621)",11192
-1,1227599,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BUS TERMINAL BREWING CO INC,HEARTLAND BREWERY,625 8TH AVENUE PAB 413,40TH & 41ST STREETS,NEW YORK,NY,10018,884372,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.756100184700003,-73.990671688600003,"(40.7561001847, -73.9906716886)",11197
-1,1227626,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,FULL CIRCLE BAR LLC,,318 GRAND STREET,MARCY AVE & HAVEMEYER ST,BROOKLYN,NY,11211,881795,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.712690832800000,-73.956801589799994,"(40.7126908328, -73.9568015898)",11200
-1,1227777,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,MARINE PARK SEASIDE LINKS LLC,,2880 FLATBUSH AVENUE,,BROOKLYN,NY,11234,884459,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.599848085900000,-73.911773781600004,"(40.5998480859, -73.9117737816)",11207
-1,1227779,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MCCBREN CORP,TRIONAS,237 SULLIVAN STREET,,NEW YORK,NY,10012,883437,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.729724000300003,-73.999549139899997,"(40.7297240003, -73.9995491399)",11208
-1,1227782,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MADISON GLOBAL LLC,NELLO,694 696 MADISON AVENUE,E 62ND & E 63RD ST,NEW YORK,NY,10021,883517,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.765697467300001,-73.969938146499999,"(40.7656974673, -73.9699381465)",11209
-1,1227805,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,SAFFRON RESTAURANT INC,SAFFRON RESTAURANT,161 50 CROSSBAY BLVD,162 AVE & 161 AVE,HOWARD BEACH,NY,11414,876317,,8/1/2017 0:00:00,7/31/2019 0:00:00,40.654948261300000,-73.839027472300003,"(40.6549482613, -73.8390274723)",11210
-1,1227918,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,GENKI SUSHI RESTAURANT INC,,262 ARDEN AVE,CORRELL AVE & NADRA LANE,STATEN ISLAND,NY,10312,881304,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.552304059900003,-74.191008191700007,"(40.5523040599, -74.1910081917)",11213
-1,1228029,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,ROEBLING INN LLC,,97 ATLANTIC AVENUE,HICKS ST AND HENRY ST,BROOKLYN,NY,11201,880543,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.691040401899997,-73.997041669799998,"(40.6910404019, -73.9970416698)",11220
-1,1228186,ON-PREMISES LIQUOR,252,OP,New York City,1,NASSAU,UNION TURNPIKE RESTAURANT LLC,K. PACHO,1270 UNION TPKE,LAKEVILLE RD & NEW HYDE PARK,NEW HYDE PARK,NY,11040,880644,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.753614886500003,-73.696423437299998,"(40.7536148865, -73.6964234373)",11231
-1,1228229,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,ANN ROSE PLENTY,PLENTYS PARADISE,992 ROGERS AVE,,BROOKLYN,NY,11226,880383,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.645977077399998,-73.951967998699999,"(40.6459770774, -73.9519679987)",11234
-1,1228340,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,VENADITO LLC,FONDA,434 7TH AVENUE,14TH ST AND 15TH ST,BROOKLYN,NY,11215,881330,,1/2/2018 0:00:00,12/31/2019 0:00:00,40.663544858599998,-73.984450682299993,"(40.6635448586, -73.9844506823)",11243
-1,1228353,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,R ANDREW HEIDEL INC,WAY STATION,683 685 WASHINGTON AVENUE,PROSPECT PLACE & ST. MARKS AVE,BROOKLYN,NY,11238,870035,,2/1/2017 0:00:00,1/31/2019 0:00:00,40.676719730899997,-73.963478862900004,"(40.6767197309, -73.9634788629)",11245
-1,1228396,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,18TH AVE CAFFE ITALIA INC,CAFFE ITALIA,6917 18TH AVE,,BROOKLYN,NY,11204,880826,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.616676070600001,-73.992558818000006,"(40.6166760706, -73.992558818)",11249
